timestamp,PRK_NM,CPCTY,CUR_PRK_CNT
2025-01-09 15:31:30,여의도한강5주차장(성모병원앞),217,193
2025-01-09 15:31:30,여의도한강3주차장(서강대교남단),800,452
2025-01-09 15:31:30,여의도공원앞1 노상주차장(구),14,0
2025-01-09 15:31:30,여의서로 공영주차장(시),84,39
2025-01-09 15:31:30,원효대교 남단 공영주차장(시),13,5
2025-01-09 15:32:34,여의도호텔(舊세우빌딩)앞(구),7,
2025-01-09 15:32:34,동아빌딩앞(구),9,
2025-01-09 15:32:34,금융투자교육원앞(舊경호빌딩)(구),9,
2025-01-09 15:32:34,여의도순복음교회,200,
2025-01-09 15:32:34,여의도순복음교회,118,
2025-01-09 15:32:34,현대차증권빌딩,291,
2025-01-09 15:32:34,IFC 서울 주차장,2085,
2025-01-09 15:32:34,여의도공원앞1 노상주차장(구),14,
2025-01-09 15:32:34,리버타워,513,
2025-01-09 15:32:34,금융투자협회,315,
2025-01-09 15:32:34,여의서로 공영주차장(시),84,
2025-01-09 15:32:34,KBS연구관앞 노상주차장(구),59,
2025-01-09 15:32:34,KBS별관옆 노상주차장(구),18,
2025-01-09 15:32:34,국민은행앞 노상주차장(구),13,
2025-01-09 15:32:34,MBC방송국뒤 노상주차장(구),63,
2025-01-09 15:32:34,KBS본관 앞 노상주차장(구),51,
2025-01-09 15:32:34,국민일보사옥앞 노상주차장(구),16,
2025-01-09 15:32:34,한국거래소앞 노상주차장(구),32,
2025-01-09 15:32:34,산업은행앞 노상주차장(구),11,
2025-01-09 15:32:34,진주아파트 옆 노상주차장(구),53,
2025-01-09 15:32:34,세우빌딩앞 노상주차장(구),12,
2025-01-09 15:32:34,KBS별관뒤 노상주차장(구),24,
2025-01-09 15:32:34,여의도공원앞3 노상주차장(구),6,
2025-01-09 15:32:34,한진해운 앞 노상주차장(구),17,
2025-01-09 15:32:34,화재보험협회 앞 노상주차장(구),16,
2025-01-09 15:32:34,호성빌딩 앞 노상주차장(구),20,
2025-01-09 15:32:34,중소기업중앙회 앞 노상주차장(구),5,
2025-01-09 15:32:34,미래에셋빌딩 앞 노상주차장(구),24,
2025-01-09 15:32:34,경호빌딩앞 노상주차장(구),9,
2025-01-09 15:32:34,여의도백화점 앞 노상주차장(구),13,
2025-01-09 15:32:34,한마루빌딩 주차장,59,
2025-01-09 15:32:34,심팩빌딩 주차장,99,
2025-01-09 15:32:34,대우증권 본사사옥 주차장,221,
2025-01-09 15:32:34,키움증권빌딩 주차장,152,
2025-01-09 15:32:34,여의도백화점 주차장,315,
2025-01-09 15:32:34,미원빌딩 주차장,50,
2025-01-09 15:32:34,하남빌딩 지하주차장,113,
2025-01-09 15:32:34,메종오피스텔 주차장,122,
2025-01-09 15:32:34,기계산업진흥회,261,
2025-01-09 15:32:34,동아빌딩앞 노상주차장(구),9,
2025-01-09 15:32:34,가톨릭대학교 성모병원,292,
2025-01-09 15:32:34,상아빌딩,30,
2025-01-09 15:32:34,영등포구 여의도동 45-20,74,
2025-01-09 15:32:34,유니온타워,58,
2025-01-09 15:32:34,한국잡지정보관,32,
2025-01-09 15:32:34,정곡빌딩,34,
2025-01-09 15:32:34,홍우빌딩 앞 노상주차장(구),9,
2025-01-09 15:32:34,신흥증권앞 노상주차장(구),11,
2025-01-09 15:32:34,태양빌딩앞 노상주차장(구),10,
2025-01-09 15:32:34,여의도공원앞2 노상주차장(구),14,
2025-01-09 15:32:34,롯데캐슬앞 노상주차장(구),9,
2025-01-09 15:32:34,舊MBC뒤(구),63,
2025-01-09 15:32:34,원효대교 남단 공영주차장(시),13,
2025-01-09 15:32:34,경도상가앞 노상주차장(구),15,
2025-01-09 15:32:34,산업은행앞(구),11,
2025-01-09 15:32:34,렉싱턴호텔뒤 노상주차장(구),11,
2025-01-09 15:32:34,63스퀘어(63빌딩),638,
2025-01-09 15:32:34,여의도 사학연금(TP타워),570,
2025-01-09 15:32:34,전국경제인연합회,632,
2025-01-09 15:32:34,한국교직원공제회관,341,
2025-01-09 15:32:34,63길 주차장(민영),200,
2025-01-09 15:32:34,이룸센터 주차장(민영),101,
2025-01-09 15:32:34,KBS본관뒤(구),39,
2025-01-09 15:32:34,여의도공원 공영주차장(시),48,
2025-01-09 15:32:34,세우빌딩,49,
2025-01-09 15:32:34,제일빌딩 주차장,74,
2025-01-09 15:32:34,가든빌딩 주차장,10,
2025-01-09 15:32:34,KBS별관 방문객 주차장,272,
2025-01-09 15:32:34,여의도한강공원1주차장(63빌딩앞),462,
2025-01-09 15:32:34,여의도한강2주차장(마포대교남단),171,
2025-01-09 15:32:34,여의도한강4주차장(여의2교-하부파천교),141,
2025-01-09 15:32:34,여의도한강5주차장(성모병원앞),217,
2025-01-09 15:32:34,여의도한강3주차장(서강대교남단),800,
2025-01-09 15:32:34,롯데캐슬 아이비,1091,
2025-01-09 15:32:34,에리트빌딩,39,
2025-01-09 15:32:34,KBS신관홀,1135,
2025-01-09 15:32:34,익스콘벤처타워,167,
2025-01-09 15:32:34,여의도우체국,330,
2025-01-09 15:32:34,여의도공원앞(구),14,
2025-01-09 15:32:34,메리어트 여의도파크센터,339,
2025-01-09 15:32:34,KC TOWER,49,
2025-01-09 15:32:34,ABL생명타워,315,
2025-01-09 15:32:34,아일렉스타워,37,
2025-01-09 15:32:34,라이프콤비빌딩,434,
2025-01-09 15:32:34,파크원 주차장,2433,
2025-01-09 15:32:34,인영빌딩,100,
2025-01-09 15:32:34,KT여의지점,215,
2025-01-09 15:32:34,한국보이스카우트연맹회관,37,
2025-01-09 15:32:34,대하빌딩,175,
2025-01-09 15:32:34,kbs 연구동,283,
2025-01-09 15:32:34,금산빌딩,90,
2025-01-09 15:32:34,중소기업중앙회,269,
2025-01-09 15:32:34,신한드림리버오피스텔 주차장,232,
2025-01-09 15:32:34,LG트윈타워 주차장,795,
2025-01-09 15:32:34,하이투자증권 빌딩,320,
2025-01-09 15:32:34,S-TRENUE 오피스텔 주차장,272,
2025-01-09 15:32:34,교보증권빌딩 주차장,235,
2025-01-09 15:32:34,씨티플라자 주차장,123,
2025-01-09 15:32:34,호성빌딩,78,
2025-01-09 15:32:34,태양빌딩,143,
2025-01-09 15:32:34,신영증권,250,
2025-01-09 15:32:34,한국노총 중앙근로자 복지센타,97,
2025-01-09 15:32:34,한국전력공사 남서울지역본부 주차장,172,
2025-01-09 15:32:34,율촌빌딩 주차장,94,
2025-01-09 15:32:34,국민일보사옥앞(구),16,
2025-01-09 15:32:34,아시아원빌딩,165,
2025-01-09 15:32:34,한양빌딩,81,
2025-01-09 15:32:34,메리츠화재 여의도사옥,79,
2025-01-09 15:32:34,삼환까뮤,256,
2025-01-09 15:32:34,안원빌딩,102,
2025-01-09 15:32:34,영등포구 여의도동 17-8,126,
2025-01-09 15:32:34,여의도파란곤,551,
2025-01-09 15:32:34,오투타워,309,
2025-01-09 15:32:34,여의도한강공원1주차장(63빌딩앞),462,240
2025-01-09 15:32:34,여의도한강2주차장(마포대교남단),171,171
2025-01-09 15:32:34,여의도한강4주차장(여의2교-하부파천교),141,90
2025-01-09 15:32:34,여의도한강5주차장(성모병원앞),217,193
2025-01-09 15:32:34,여의도한강3주차장(서강대교남단),800,452
2025-01-09 15:32:34,여의도공원앞1 노상주차장(구),14,0
2025-01-09 15:32:34,여의서로 공영주차장(시),84,39
2025-01-09 15:32:34,원효대교 남단 공영주차장(시),13,5
2025-01-09 15:33:39,여의도호텔(舊세우빌딩)앞(구),7,
2025-01-09 15:33:39,동아빌딩앞(구),9,
2025-01-09 15:33:39,금융투자교육원앞(舊경호빌딩)(구),9,
2025-01-09 15:33:39,여의도순복음교회,200,
2025-01-09 15:33:39,여의도순복음교회,118,
2025-01-09 15:33:39,현대차증권빌딩,291,
2025-01-09 15:33:39,IFC 서울 주차장,2085,
2025-01-09 15:33:39,여의도공원앞1 노상주차장(구),14,
2025-01-09 15:33:39,리버타워,513,
2025-01-09 15:33:39,금융투자협회,315,
2025-01-09 15:33:39,여의서로 공영주차장(시),84,
2025-01-09 15:33:39,KBS연구관앞 노상주차장(구),59,
2025-01-09 15:33:39,KBS별관옆 노상주차장(구),18,
2025-01-09 15:33:39,국민은행앞 노상주차장(구),13,
2025-01-09 15:33:39,MBC방송국뒤 노상주차장(구),63,
2025-01-09 15:33:39,KBS본관 앞 노상주차장(구),51,
2025-01-09 15:33:39,국민일보사옥앞 노상주차장(구),16,
2025-01-09 15:33:39,한국거래소앞 노상주차장(구),32,
2025-01-09 15:33:39,산업은행앞 노상주차장(구),11,
2025-01-09 15:33:39,진주아파트 옆 노상주차장(구),53,
2025-01-09 15:33:39,세우빌딩앞 노상주차장(구),12,
2025-01-09 15:33:39,KBS별관뒤 노상주차장(구),24,
2025-01-09 15:33:39,여의도공원앞3 노상주차장(구),6,
2025-01-09 15:33:39,한진해운 앞 노상주차장(구),17,
2025-01-09 15:33:39,화재보험협회 앞 노상주차장(구),16,
2025-01-09 15:33:39,호성빌딩 앞 노상주차장(구),20,
2025-01-09 15:33:39,중소기업중앙회 앞 노상주차장(구),5,
2025-01-09 15:33:39,미래에셋빌딩 앞 노상주차장(구),24,
2025-01-09 15:33:39,경호빌딩앞 노상주차장(구),9,
2025-01-09 15:33:39,여의도백화점 앞 노상주차장(구),13,
2025-01-09 15:33:39,한마루빌딩 주차장,59,
2025-01-09 15:33:39,심팩빌딩 주차장,99,
2025-01-09 15:33:39,대우증권 본사사옥 주차장,221,
2025-01-09 15:33:39,키움증권빌딩 주차장,152,
2025-01-09 15:33:39,여의도백화점 주차장,315,
2025-01-09 15:33:39,미원빌딩 주차장,50,
2025-01-09 15:33:39,하남빌딩 지하주차장,113,
2025-01-09 15:33:39,메종오피스텔 주차장,122,
2025-01-09 15:33:39,기계산업진흥회,261,
2025-01-09 15:33:39,동아빌딩앞 노상주차장(구),9,
2025-01-09 15:33:39,가톨릭대학교 성모병원,292,
2025-01-09 15:33:39,상아빌딩,30,
2025-01-09 15:33:39,영등포구 여의도동 45-20,74,
2025-01-09 15:33:39,유니온타워,58,
2025-01-09 15:33:39,한국잡지정보관,32,
2025-01-09 15:33:39,정곡빌딩,34,
2025-01-09 15:33:39,홍우빌딩 앞 노상주차장(구),9,
2025-01-09 15:33:39,신흥증권앞 노상주차장(구),11,
2025-01-09 15:33:39,태양빌딩앞 노상주차장(구),10,
2025-01-09 15:33:39,여의도공원앞2 노상주차장(구),14,
2025-01-09 15:33:39,롯데캐슬앞 노상주차장(구),9,
2025-01-09 15:33:39,舊MBC뒤(구),63,
2025-01-09 15:33:39,원효대교 남단 공영주차장(시),13,
2025-01-09 15:33:39,경도상가앞 노상주차장(구),15,
2025-01-09 15:33:39,산업은행앞(구),11,
2025-01-09 15:33:39,렉싱턴호텔뒤 노상주차장(구),11,
2025-01-09 15:33:39,63스퀘어(63빌딩),638,
2025-01-09 15:33:39,여의도 사학연금(TP타워),570,
2025-01-09 15:33:39,전국경제인연합회,632,
2025-01-09 15:33:39,한국교직원공제회관,341,
2025-01-09 15:33:39,63길 주차장(민영),200,
2025-01-09 15:33:39,이룸센터 주차장(민영),101,
2025-01-09 15:33:39,KBS본관뒤(구),39,
2025-01-09 15:33:39,여의도공원 공영주차장(시),48,
2025-01-09 15:33:39,세우빌딩,49,
2025-01-09 15:33:39,제일빌딩 주차장,74,
2025-01-09 15:33:39,가든빌딩 주차장,10,
2025-01-09 15:33:39,KBS별관 방문객 주차장,272,
2025-01-09 15:33:39,여의도한강공원1주차장(63빌딩앞),462,
2025-01-09 15:33:39,여의도한강2주차장(마포대교남단),171,
2025-01-09 15:33:39,여의도한강4주차장(여의2교-하부파천교),141,
2025-01-09 15:33:39,여의도한강5주차장(성모병원앞),217,
2025-01-09 15:33:39,여의도한강3주차장(서강대교남단),800,
2025-01-09 15:33:39,롯데캐슬 아이비,1091,
2025-01-09 15:33:39,에리트빌딩,39,
2025-01-09 15:33:39,KBS신관홀,1135,
2025-01-09 15:33:39,익스콘벤처타워,167,
2025-01-09 15:33:39,여의도우체국,330,
2025-01-09 15:33:39,여의도공원앞(구),14,
2025-01-09 15:33:39,메리어트 여의도파크센터,339,
2025-01-09 15:33:39,KC TOWER,49,
2025-01-09 15:33:39,ABL생명타워,315,
2025-01-09 15:33:39,아일렉스타워,37,
2025-01-09 15:33:39,라이프콤비빌딩,434,
2025-01-09 15:33:39,파크원 주차장,2433,
2025-01-09 15:33:39,인영빌딩,100,
2025-01-09 15:33:39,KT여의지점,215,
2025-01-09 15:33:39,한국보이스카우트연맹회관,37,
2025-01-09 15:33:39,대하빌딩,175,
2025-01-09 15:33:39,kbs 연구동,283,
2025-01-09 15:33:39,금산빌딩,90,
2025-01-09 15:33:39,중소기업중앙회,269,
2025-01-09 15:33:39,신한드림리버오피스텔 주차장,232,
2025-01-09 15:33:39,LG트윈타워 주차장,795,
2025-01-09 15:33:39,하이투자증권 빌딩,320,
2025-01-09 15:33:39,S-TRENUE 오피스텔 주차장,272,
2025-01-09 15:33:39,교보증권빌딩 주차장,235,
2025-01-09 15:33:39,씨티플라자 주차장,123,
2025-01-09 15:33:39,호성빌딩,78,
2025-01-09 15:33:39,태양빌딩,143,
2025-01-09 15:33:39,신영증권,250,
2025-01-09 15:33:39,한국노총 중앙근로자 복지센타,97,
2025-01-09 15:33:39,한국전력공사 남서울지역본부 주차장,172,
2025-01-09 15:33:39,율촌빌딩 주차장,94,
2025-01-09 15:33:39,국민일보사옥앞(구),16,
2025-01-09 15:33:39,아시아원빌딩,165,
2025-01-09 15:33:39,한양빌딩,81,
2025-01-09 15:33:39,메리츠화재 여의도사옥,79,
2025-01-09 15:33:39,삼환까뮤,256,
2025-01-09 15:33:39,안원빌딩,102,
2025-01-09 15:33:39,영등포구 여의도동 17-8,126,
2025-01-09 15:33:39,여의도파란곤,551,
2025-01-09 15:33:39,오투타워,309,
2025-01-09 15:33:39,여의도한강공원1주차장(63빌딩앞),462,237
2025-01-09 15:33:39,여의도한강2주차장(마포대교남단),171,171
2025-01-09 15:33:39,여의도한강4주차장(여의2교-하부파천교),141,90
2025-01-09 15:33:39,여의도한강5주차장(성모병원앞),217,188
2025-01-09 15:33:39,여의도한강3주차장(서강대교남단),800,447
2025-01-09 15:33:39,여의도공원앞1 노상주차장(구),14,0
2025-01-09 15:33:39,여의서로 공영주차장(시),84,39
2025-01-09 15:33:39,원효대교 남단 공영주차장(시),13,5
2025-01-09 15:34:43,여의도호텔(舊세우빌딩)앞(구),7,
2025-01-09 15:34:43,동아빌딩앞(구),9,
2025-01-09 15:34:43,금융투자교육원앞(舊경호빌딩)(구),9,
2025-01-09 15:34:43,여의도순복음교회,200,
2025-01-09 15:34:43,여의도순복음교회,118,
2025-01-09 15:34:43,현대차증권빌딩,291,
2025-01-09 15:34:43,IFC 서울 주차장,2085,
2025-01-09 15:34:43,여의도공원앞1 노상주차장(구),14,
2025-01-09 15:34:43,리버타워,513,
2025-01-09 15:34:43,금융투자협회,315,
2025-01-09 15:34:43,여의서로 공영주차장(시),84,
2025-01-09 15:34:43,KBS연구관앞 노상주차장(구),59,
2025-01-09 15:34:43,KBS별관옆 노상주차장(구),18,
2025-01-09 15:34:43,국민은행앞 노상주차장(구),13,
2025-01-09 15:34:43,MBC방송국뒤 노상주차장(구),63,
2025-01-09 15:34:43,KBS본관 앞 노상주차장(구),51,
2025-01-09 15:34:43,국민일보사옥앞 노상주차장(구),16,
2025-01-09 15:34:43,한국거래소앞 노상주차장(구),32,
2025-01-09 15:34:43,산업은행앞 노상주차장(구),11,
2025-01-09 15:34:43,진주아파트 옆 노상주차장(구),53,
2025-01-09 15:34:43,세우빌딩앞 노상주차장(구),12,
2025-01-09 15:34:43,KBS별관뒤 노상주차장(구),24,
2025-01-09 15:34:43,여의도공원앞3 노상주차장(구),6,
2025-01-09 15:34:43,한진해운 앞 노상주차장(구),17,
2025-01-09 15:34:43,화재보험협회 앞 노상주차장(구),16,
2025-01-09 15:34:43,호성빌딩 앞 노상주차장(구),20,
2025-01-09 15:34:43,중소기업중앙회 앞 노상주차장(구),5,
2025-01-09 15:34:43,미래에셋빌딩 앞 노상주차장(구),24,
2025-01-09 15:34:43,경호빌딩앞 노상주차장(구),9,
2025-01-09 15:34:43,여의도백화점 앞 노상주차장(구),13,
2025-01-09 15:34:43,한마루빌딩 주차장,59,
2025-01-09 15:34:43,심팩빌딩 주차장,99,
2025-01-09 15:34:43,대우증권 본사사옥 주차장,221,
2025-01-09 15:34:43,키움증권빌딩 주차장,152,
2025-01-09 15:34:43,여의도백화점 주차장,315,
2025-01-09 15:34:43,미원빌딩 주차장,50,
2025-01-09 15:34:43,하남빌딩 지하주차장,113,
2025-01-09 15:34:43,메종오피스텔 주차장,122,
2025-01-09 15:34:43,기계산업진흥회,261,
2025-01-09 15:34:43,동아빌딩앞 노상주차장(구),9,
2025-01-09 15:34:43,가톨릭대학교 성모병원,292,
2025-01-09 15:34:43,상아빌딩,30,
2025-01-09 15:34:43,영등포구 여의도동 45-20,74,
2025-01-09 15:34:43,유니온타워,58,
2025-01-09 15:34:43,한국잡지정보관,32,
2025-01-09 15:34:43,정곡빌딩,34,
2025-01-09 15:34:43,홍우빌딩 앞 노상주차장(구),9,
2025-01-09 15:34:43,신흥증권앞 노상주차장(구),11,
2025-01-09 15:34:43,태양빌딩앞 노상주차장(구),10,
2025-01-09 15:34:43,여의도공원앞2 노상주차장(구),14,
2025-01-09 15:34:43,롯데캐슬앞 노상주차장(구),9,
2025-01-09 15:34:43,舊MBC뒤(구),63,
2025-01-09 15:34:43,원효대교 남단 공영주차장(시),13,
2025-01-09 15:34:43,경도상가앞 노상주차장(구),15,
2025-01-09 15:34:43,산업은행앞(구),11,
2025-01-09 15:34:43,렉싱턴호텔뒤 노상주차장(구),11,
2025-01-09 15:34:43,63스퀘어(63빌딩),638,
2025-01-09 15:34:43,여의도 사학연금(TP타워),570,
2025-01-09 15:34:43,전국경제인연합회,632,
2025-01-09 15:34:43,한국교직원공제회관,341,
2025-01-09 15:34:43,63길 주차장(민영),200,
2025-01-09 15:34:43,이룸센터 주차장(민영),101,
2025-01-09 15:34:43,KBS본관뒤(구),39,
2025-01-09 15:34:43,여의도공원 공영주차장(시),48,
2025-01-09 15:34:43,세우빌딩,49,
2025-01-09 15:34:43,제일빌딩 주차장,74,
2025-01-09 15:34:43,가든빌딩 주차장,10,
2025-01-09 15:34:43,KBS별관 방문객 주차장,272,
2025-01-09 15:34:43,여의도한강공원1주차장(63빌딩앞),462,
2025-01-09 15:34:43,여의도한강2주차장(마포대교남단),171,
2025-01-09 15:34:43,여의도한강4주차장(여의2교-하부파천교),141,
2025-01-09 15:34:43,여의도한강5주차장(성모병원앞),217,
2025-01-09 15:34:43,여의도한강3주차장(서강대교남단),800,
2025-01-09 15:34:43,롯데캐슬 아이비,1091,
2025-01-09 15:34:43,에리트빌딩,39,
2025-01-09 15:34:43,KBS신관홀,1135,
2025-01-09 15:34:43,익스콘벤처타워,167,
2025-01-09 15:34:43,여의도우체국,330,
2025-01-09 15:34:43,여의도공원앞(구),14,
2025-01-09 15:34:43,메리어트 여의도파크센터,339,
2025-01-09 15:34:43,KC TOWER,49,
2025-01-09 15:34:43,ABL생명타워,315,
2025-01-09 15:34:43,아일렉스타워,37,
2025-01-09 15:34:43,라이프콤비빌딩,434,
2025-01-09 15:34:43,파크원 주차장,2433,
2025-01-09 15:34:43,인영빌딩,100,
2025-01-09 15:34:43,KT여의지점,215,
2025-01-09 15:34:43,한국보이스카우트연맹회관,37,
2025-01-09 15:34:43,대하빌딩,175,
2025-01-09 15:34:43,kbs 연구동,283,
2025-01-09 15:34:43,금산빌딩,90,
2025-01-09 15:34:43,중소기업중앙회,269,
2025-01-09 15:34:43,신한드림리버오피스텔 주차장,232,
2025-01-09 15:34:43,LG트윈타워 주차장,795,
2025-01-09 15:34:43,하이투자증권 빌딩,320,
2025-01-09 15:34:43,S-TRENUE 오피스텔 주차장,272,
2025-01-09 15:34:43,교보증권빌딩 주차장,235,
2025-01-09 15:34:43,씨티플라자 주차장,123,
2025-01-09 15:34:43,호성빌딩,78,
2025-01-09 15:34:43,태양빌딩,143,
2025-01-09 15:34:43,신영증권,250,
2025-01-09 15:34:43,한국노총 중앙근로자 복지센타,97,
2025-01-09 15:34:43,한국전력공사 남서울지역본부 주차장,172,
2025-01-09 15:34:43,율촌빌딩 주차장,94,
2025-01-09 15:34:43,국민일보사옥앞(구),16,
2025-01-09 15:34:43,아시아원빌딩,165,
